#rho/A^-3 potentialEnergy/(eV) P/bar Ptarget/bar Tavg/K Ttarget/K v/A^3 avgEnthalpy/eV
0.120076200338756 -156.477316863956 42.4385054023487 0 325.097950652864 325 8.32804500124775 -156.435124442966
0.120117727855169 -156.477401315237 -38.8144638360706 0 325.322974361216 325 8.32516580071963 -156.435614827427
0.120879414457451 -156.477329840834 1049.59852014221 1000 325.255981625155 325 8.27270718085749 -156.42991589156
0.12096952687232 -156.477785786076 948.951526677617 1000 324.595820118152 325 8.26654468984966 -156.430997806581
0.121944185414886 -156.478305533413 2031.65082404404 2000 325.075042874805 325 8.20047299998549 -156.425938480427
0.12205738698837 -156.478421333478 1916.63914599657 2000 324.837441063149 325 8.19286750825892 -156.426694912246
0.122815458279629 -156.47879532489 2938.5948158482 3000 325.301179174653 325 8.14229750886224 -156.421865326028
0.122826218039363 -156.47880755619 2905.72084358287 3000 324.752687677873 325 8.14158423146694 -156.422129126811
0.12363605812565 -156.479174485694 4041.80459834515 4000 325.294036141322 325 8.08825528054052 -156.416773723249
0.123680024884864 -156.479150152343 3880.95556236036 4000 324.873542981153 325 8.08538000320518 -156.417636921148
0.124445965040511 -156.479400254107 5009.81225225498 5000 324.974153104811 325 8.03561609791423 -156.412317981208
0.124530230555353 -156.479543879502 5094.74510434168 5000 324.998499514551 325 8.03017866055827 -156.412065997656
0.12517191885668 -156.47961575562 6045.23560983894 6000 325.47337737159 325 7.98901230510805 -156.407475332619
0.125251891806144 -156.479648052014 5932.82467166787 6000 324.880226757452 325 7.98391134520931 -156.408139456792
0.125943352190423 -156.479964389314 6990.2014389921 7000 325.038926109153 325 7.94007768260786 -156.403374689183
0.125947934687636 -156.47990551072 7111.98938204371 7000 324.819595144179 325 7.939788790345 -156.40272775344
0.126692126732117 -156.480092135377 8033.34701953747 8000 324.831413567679 325 7.89315031481351 -156.398582876984
0.127308870376651 -156.480212513652 8978.18489130877 9000 325.554209901306 325 7.85491220714974 -156.394164638997
0.128034249219575 -156.480337195415 9920.11897591286 10000 324.769156993557 325 7.81041015271647 -156.390047321951
